label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62
SPIDER-MAN,-0.0,0.0,0.0,0.25676417,-0.30888796,-0.032942735,0.4544087,-0.75613964,-0.099597424,0.6195285,-1.085492,-0.16535395,0.79201865,-1.2920244,-0.23199603,0.23462962,-1.0116242,-0.21034992,0.18387903,-1.639488,-0.31396386,0.14804508,-1.9887873,-0.35218054,0.11272791,-2.281143,-0.3772563,0.02412778,-0.97106993,-0.23757304,-0.11102512,-1.4969556,-0.39383578,-0.08693223,-1.2902346,-0.38484934,-0.029181736,-1.0673618,-0.3432515,-0.17964333,-0.8749689,-0.25681075,-0.2772233,-1.3591162,-0.37683827,-0.26207173,-1.1773859,-0.3026173,-0.22399229,-0.98694736,-0.21888925,-0.36576042,-0.7626452,-0.2747011,-0.51279825,-1.2152176,-0.35964584,-0.585935,-1.4612851,-0.34419134,-0.6245919,-1.7079588,-0.31399968
SPIDER-MAN,-0.0,0.0,0.0,0.25615513,-0.31260327,-0.030785318,0.45147848,-0.74742544,-0.098680556,0.620563,-1.0711453,-0.16545051,0.78811806,-1.2911756,-0.23281468,0.23073666,-1.0144624,-0.2208004,0.18149222,-1.6511191,-0.32762456,0.14887683,-2.0055935,-0.36494145,0.11456828,-2.30285,-0.38813904,0.023672841,-0.9688612,-0.2464699,-0.11201102,-1.4933002,-0.39867786,-0.0856508,-1.2901878,-0.3823135,-0.024125895,-1.0709422,-0.33689183,-0.18123783,-0.86882097,-0.26420623,-0.28211987,-1.3634568,-0.38092875,-0.26432276,-1.1836134,-0.3041801,-0.22141351,-0.99786186,-0.2198458,-0.36990622,-0.75949746,-0.28056744,-0.5184015,-1.2214733,-0.36831385,-0.5905961,-1.4728391,-0.35860556,-0.63197154,-1.7267822,-0.33217654
SPIDER-MAN,-0.0,0.0,0.0,0.25394103,-0.311757,-0.034217205,0.4565873,-0.7376302,-0.104792796,0.62960964,-1.0592774,-0.17402057,0.803126,-1.2794611,-0.2443108,0.2295879,-1.0136935,-0.22583377,0.1836006,-1.6460582,-0.325437,0.15311685,-1.9918149,-0.354338,0.124993555,-2.2839026,-0.37376684,0.02601871,-0.96711206,-0.25301623,-0.11182733,-1.4819797,-0.39993465,-0.09902484,-1.2688476,-0.3800042,-0.042958234,-1.054095,-0.33563873,-0.1783082,-0.86276156,-0.27257013,-0.28664103,-1.362423,-0.39278334,-0.28598487,-1.1746688,-0.31727946,-0.25060424,-0.99214214,-0.23634046,-0.37158224,-0.74893355,-0.29047433,-0.5141157,-1.2090245,-0.38553062,-0.58911335,-1.4586061,-0.3808867,-0.6345709,-1.7155135,-0.35993624
SPIDER-MAN,-0.0,0.0,0.0,0.25294003,-0.3192314,-0.027441999,0.4455158,-0.7496239,-0.09145694,0.6084168,-1.0701671,-0.1554209,0.77603817,-1.2823521,-0.22094454,0.22423717,-1.015976,-0.20884624,0.17854491,-1.6428014,-0.30811024,0.14738186,-1.9899043,-0.34116882,0.11692991,-2.280246,-0.36290753,0.018609282,-0.9712033,-0.23752439,-0.113738306,-1.4770141,-0.38290414,-0.0954827,-1.2759273,-0.36800343,-0.04072661,-1.0604444,-0.3261134,-0.18634526,-0.87028843,-0.25841063,-0.2871544,-1.3596393,-0.373857,-0.28316614,-1.1832917,-0.3000903,-0.2508561,-1.0032287,-0.21998966,-0.3763802,-0.75670123,-0.2773761,-0.51406753,-1.2142651,-0.3650494,-0.5840217,-1.4632176,-0.35528344,-0.6281209,-1.7163116,-0.33055246
SPIDER-MAN,-0.0,0.0,0.0,0.25179657,-0.31856877,-0.023625003,0.44144887,-0.75010777,-0.08348196,0.60382855,-1.0642982,-0.14406885,0.766546,-1.2737327,-0.20642982,0.22279091,-1.0164565,-0.20015417,0.17665273,-1.6383938,-0.29398984,0.14750694,-1.9826697,-0.3216825,0.11860568,-2.269435,-0.33924246,0.017508248,-0.9732589,-0.22904259,-0.11244659,-1.475561,-0.36893588,-0.09299187,-1.2776033,-0.35175332,-0.04038404,-1.0637348,-0.30856162,-0.18625507,-0.8732146,-0.24999715,-0.28940642,-1.3601503,-0.36139086,-0.28425226,-1.1918637,-0.28922093,-0.25352466,-1.0156133,-0.21070078,-0.37399873,-0.75932777,-0.2685317,-0.5125969,-1.2182995,-0.3523013,-0.58425295,-1.4618059,-0.34147602,-0.6309211,-1.7041484,-0.31623408
SPIDER-MAN,-0.0,0.0,0.0,0.25003612,-0.3055219,-0.035638053,0.4419701,-0.7312381,-0.09908371,0.6005206,-1.0529896,-0.16204323,0.7560335,-1.2760024,-0.2250129,0.22621098,-1.014578,-0.19867902,0.18617912,-1.630268,-0.29117915,0.1544108,-1.9714044,-0.3168475,0.12157158,-2.2526286,-0.33218545,0.026392935,-0.9743947,-0.22329004,-0.100423165,-1.4659187,-0.3657709,-0.08173979,-1.270123,-0.3530394,-0.027433442,-1.0587753,-0.31173447,-0.17397985,-0.8760771,-0.24171156,-0.2773043,-1.3539082,-0.35959882,-0.26897505,-1.1825769,-0.29468697,-0.23413676,-1.0073636,-0.21895134,-0.35981464,-0.7625921,-0.25856656,-0.49990052,-1.2084246,-0.3480626,-0.5706364,-1.4498619,-0.34371716,-0.61610353,-1.6889791,-0.32157788
SPIDER-MAN,-0.0,0.0,0.0,0.24193516,-0.307679,-0.01761052,0.44204342,-0.7359649,-0.075760625,0.60334796,-1.0603607,-0.13433775,0.761606,-1.2817622,-0.19429268,0.22635075,-1.0142204,-0.20576121,0.18013197,-1.6492151,-0.2937727,0.14607534,-1.9975127,-0.31645957,0.113933206,-2.282765,-0.3317331,0.028873784,-0.9717121,-0.23439695,-0.11957365,-1.4715773,-0.36082837,-0.11868718,-1.2810287,-0.33855513,-0.06940163,-1.0802096,-0.29858413,-0.17402972,-0.8746636,-0.25365594,-0.29613686,-1.3633062,-0.35661855,-0.30291307,-1.1977499,-0.28443617,-0.27125612,-1.0279762,-0.2123296,-0.36395812,-0.76510435,-0.26954705,-0.50497335,-1.2193276,-0.35324198,-0.577539,-1.464381,-0.34646946,-0.6228305,-1.7099546,-0.3268119
SPIDER-MAN,-0.0,0.0,0.0,0.2507111,-0.31045425,-0.026939867,0.4510844,-0.7389726,-0.08832276,0.61120963,-1.0579578,-0.1482735,0.76995176,-1.2758026,-0.2091969,0.22980991,-1.0130464,-0.21067819,0.18865779,-1.6376631,-0.3048441,0.15594856,-1.9833219,-0.33474278,0.12417932,-2.2696655,-0.3544663,0.026569087,-0.97130495,-0.23634876,-0.10276065,-1.4611014,-0.37195617,-0.087457955,-1.2668964,-0.35408548,-0.03636147,-1.0585665,-0.31408504,-0.17268984,-0.87600243,-0.25387895,-0.28045917,-1.3434694,-0.3607015,-0.27258143,-1.1790522,-0.28900835,-0.23901853,-1.0040604,-0.21439417,-0.35465777,-0.7705448,-0.26933146,-0.4976579,-1.2208952,-0.353009,-0.57268775,-1.4661779,-0.34406456,-0.6208382,-1.7090561,-0.32151195
SPIDER-MAN,-0.0,0.0,0.0,0.24849935,-0.30329323,-0.030951634,0.4427831,-0.7319921,-0.094047606,0.60551995,-1.0511779,-0.15669724,0.7663357,-1.2687784,-0.22022901,0.21709378,-1.0165827,-0.20282958,0.18153323,-1.6381587,-0.2968101,0.14845803,-1.9857289,-0.32509753,0.11542559,-2.2699227,-0.34204736,0.01969488,-0.97363377,-0.22726473,-0.116655156,-1.4555193,-0.36702368,-0.09840758,-1.2636935,-0.35284054,-0.042803843,-1.0567492,-0.31258658,-0.17718646,-0.8763876,-0.24436665,-0.286249,-1.3337064,-0.35797146,-0.2776261,-1.1711702,-0.29173714,-0.24213924,-1.0009427,-0.21749076,-0.3591899,-0.7674234,-0.25926077,-0.5065875,-1.2162824,-0.34402308,-0.58205575,-1.4607239,-0.33446705,-0.6283332,-1.7025565,-0.30994663
SPIDER-MAN,-0.0,0.0,0.0,0.24719492,-0.31162098,-0.027760744,0.43721533,-0.7387287,-0.0868481,0.59388506,-1.0604975,-0.14512525,0.75428873,-1.2733815,-0.20462582,0.20954609,-1.0181228,-0.19636805,0.16560833,-1.6401321,-0.2858059,0.13219625,-1.9868279,-0.3106881,0.09757469,-2.2703557,-0.32510117,0.011616158,-0.9756028,-0.21923539,-0.11215571,-1.4612122,-0.35373655,-0.08567503,-1.2726816,-0.33702067,-0.031035151,-1.0623319,-0.29437366,-0.18540621,-0.8783801,-0.23455071,-0.28474265,-1.3456863,-0.34341654,-0.26965868,-1.1839757,-0.27851853,-0.23316592,-1.0109919,-0.20510757,-0.36802664,-0.7688015,-0.24721514,-0.5121743,-1.2154286,-0.3292337,-0.5848178,-1.4599808,-0.32206368,-0.6297152,-1.7021658,-0.2992949
SPIDER-MAN,-0.0,0.0,0.0,0.25176266,-0.30739936,-0.038639616,0.44777587,-0.7345491,-0.10305389,0.6059948,-1.0544816,-0.16435197,0.7683644,-1.2724642,-0.22577205,0.21317466,-1.0218688,-0.21440683,0.17112657,-1.652936,-0.30408576,0.13767293,-2.0003755,-0.32526463,0.10494797,-2.2826753,-0.3375947,0.014168149,-0.97172016,-0.23570976,-0.12168754,-1.4551705,-0.37656516,-0.09879422,-1.2679987,-0.36018544,-0.043139737,-1.0634903,-0.31774023,-0.1814472,-0.8679448,-0.25015348,-0.2947706,-1.331434,-0.36857942,-0.2823866,-1.1728357,-0.30766645,-0.24467902,-1.0088676,-0.23671503,-0.36324784,-0.7544499,-0.26231837,-0.5163055,-1.197437,-0.35509562,-0.59401196,-1.4419519,-0.35483932,-0.6446565,-1.6873066,-0.3368995
SPIDER-MAN,-0.0,0.0,0.0,0.24270058,-0.3093704,-0.016498268,0.42952344,-0.7410416,-0.07210389,0.5819686,-1.0601213,-0.1279656,0.7395248,-1.2632798,-0.18604486,0.19761166,-1.0204735,-0.19776434,0.15312812,-1.640329,-0.2895343,0.11587348,-1.9851518,-0.3201177,0.07953916,-2.2645466,-0.33984977,-0.0004077529,-0.9743631,-0.22498095,-0.13723019,-1.4564542,-0.35517177,-0.1203461,-1.262305,-0.3362791,-0.06687654,-1.0568345,-0.29548514,-0.19622827,-0.87426424,-0.24323875,-0.3083955,-1.3376102,-0.3464702,-0.2987111,-1.1721352,-0.2758864,-0.26244652,-0.9980148,-0.20205016,-0.37497416,-0.7621913,-0.2581665,-0.5238036,-1.2028339,-0.34010747,-0.5981308,-1.4409243,-0.33081797,-0.6461695,-1.6787679,-0.30774215
SPIDER-MAN,-0.0,0.0,0.0,0.23997729,-0.31419683,-0.029636169,0.41654515,-0.7478332,-0.0837275,0.5700738,-1.0687377,-0.13631871,0.7275385,-1.2789518,-0.1898866,0.18259664,-1.021695,-0.18712847,0.14700589,-1.633488,-0.27792776,0.115236,-1.9742289,-0.3061656,0.08032998,-2.2526894,-0.32377964,-0.012399282,-0.9779123,-0.20864758,-0.13044761,-1.4494189,-0.34632617,-0.09836749,-1.2639495,-0.33265945,-0.042157833,-1.0619082,-0.29138055,-0.20137577,-0.87410605,-0.2242078,-0.29815558,-1.3295964,-0.33892247,-0.28064618,-1.1731539,-0.2785944,-0.24519211,-1.0103934,-0.20705895,-0.37175947,-0.75528246,-0.23726363,-0.51813567,-1.1873096,-0.32939282,-0.5919467,-1.4231434,-0.32958832,-0.6433401,-1.660183,-0.31072688
SPIDER-MAN,-0.0,0.0,0.0,0.2465268,-0.32052034,-0.02656163,0.43785644,-0.755413,-0.0873888,0.60111326,-1.0668322,-0.14690873,0.76101583,-1.2717394,-0.20751622,0.2033393,-1.021869,-0.21071188,0.157816,-1.652931,-0.30938888,0.119607985,-2.00261,-0.34561267,0.087542124,-2.2882144,-0.36999977,0.0021077013,-0.972172,-0.2342585,-0.12235184,-1.458592,-0.36784923,-0.10397818,-1.2667855,-0.3519518,-0.048903573,-1.065794,-0.31621414,-0.19575398,-0.867257,-0.25011086,-0.30193672,-1.3440803,-0.35562694,-0.29165113,-1.1718878,-0.28373402,-0.25729686,-0.9929523,-0.21030924,-0.37511444,-0.75333506,-0.26414496,-0.5313187,-1.2014868,-0.35030186,-0.6051482,-1.4427845,-0.34440535,-0.651169,-1.6847762,-0.3243402
SPIDER-MAN,-0.0,0.0,0.0,0.24764363,-0.31883568,-0.039443187,0.42989206,-0.7590159,-0.103740335,0.59106034,-1.0750132,-0.1649295,0.75231427,-1.2797279,-0.22633693,0.19642733,-1.021865,-0.20789139,0.15501264,-1.6456778,-0.31065848,0.12173109,-1.9960325,-0.34977573,0.08439151,-2.2832282,-0.37459296,-0.007575856,-0.9737161,-0.22763903,-0.12001891,-1.4661907,-0.37523758,-0.07801223,-1.2787019,-0.36571932,-0.020235986,-1.0692123,-0.326823,-0.2034367,-0.8707286,-0.24131998,-0.29968664,-1.3456813,-0.3567983,-0.26797652,-1.1826087,-0.28874537,-0.2279332,-1.0019556,-0.21137042,-0.3776578,-0.75443614,-0.254482,-0.53488076,-1.2022216,-0.3417996,-0.6097767,-1.4492238,-0.3347545,-0.6638107,-1.6879694,-0.3108412
SPIDER-MAN,-0.0,0.0,0.0,0.26335368,-0.3086685,-0.03489972,0.44835785,-0.7413984,-0.09919783,0.60758823,-1.0622979,-0.15972696,0.76751703,-1.2693417,-0.22099316,0.21122335,-1.0099261,-0.21126513,0.17112666,-1.614586,-0.31691602,0.13528407,-1.9616488,-0.35985562,0.09405138,-2.243264,-0.38601246,0.00023349338,-0.973327,-0.2294223,-0.08025891,-1.4580245,-0.3641157,-0.032302998,-1.2756824,-0.34559715,0.015632568,-1.0680269,-0.3036858,-0.19625731,-0.87332714,-0.24121179,-0.25895077,-1.3255019,-0.34314513,-0.22207592,-1.1768827,-0.26943544,-0.1893685,-1.0023373,-0.1917717,-0.37010124,-0.7574617,-0.25219753,-0.51237786,-1.207878,-0.32651708,-0.5728139,-1.4421368,-0.30932117,-0.61332464,-1.6620666,-0.27950364
SPIDER-MAN,-0.0,0.0,0.0,0.26367933,-0.31658494,-0.035213333,0.44780928,-0.7651177,-0.097754344,0.60852754,-1.092809,-0.15294835,0.77632046,-1.2941663,-0.20860635,0.20737194,-1.0118282,-0.23392504,0.16828026,-1.6519443,-0.3464794,0.12623754,-2.0117006,-0.3918968,0.07651374,-2.3013794,-0.41925916,-0.008845677,-0.968992,-0.24693367,-0.08950072,-1.4957068,-0.3896899,-0.03258158,-1.3193063,-0.36786017,0.018742718,-1.1145353,-0.32189268,-0.2103663,-0.86918074,-0.25229648,-0.26997742,-1.3594687,-0.35847932,-0.21905963,-1.2133138,-0.28293243,-0.17988259,-1.0380741,-0.20261395,-0.38975188,-0.7571124,-0.25630853,-0.54479647,-1.2221783,-0.3422876,-0.60418844,-1.4693743,-0.33552098,-0.6431057,-1.7044772,-0.311368
SPIDER-MAN,-0.0,0.0,0.0,0.26761496,-0.32733202,-0.030219108,0.45886287,-0.7567004,-0.09860362,0.6338873,-1.0740273,-0.16130474,0.8023268,-1.2721832,-0.22661169,0.2118319,-1.0024428,-0.24340005,0.16993947,-1.6326568,-0.36653802,0.12944382,-1.9921358,-0.42606878,0.08524669,-2.2891974,-0.46449578,-0.004340088,-0.9661394,-0.25798413,-0.0770955,-1.4826502,-0.3911081,-0.029554017,-1.3050029,-0.36767852,0.021897469,-1.1033411,-0.32768187,-0.2068381,-0.86841786,-0.2644438,-0.26038268,-1.3464452,-0.3575473,-0.21689181,-1.193856,-0.27445933,-0.17892359,-1.0114431,-0.19516078,-0.38851625,-0.7557468,-0.27051112,-0.54096186,-1.2156026,-0.34998968,-0.604811,-1.4594204,-0.33919507,-0.64856076,-1.6901006,-0.3147111
SPIDER-MAN,-0.0,0.0,0.0,0.2672367,-0.3186441,-0.065345876,0.46233508,-0.74438924,-0.14830208,0.6398141,-1.0622233,-0.21693993,0.8145258,-1.2635672,-0.2842955,0.1880352,-0.99918526,-0.27251157,0.15246558,-1.6409098,-0.3870777,0.11819892,-1.9980432,-0.4387609,0.07449772,-2.2996004,-0.4738434,-0.04188671,-0.9611836,-0.27271163,-0.09029614,-1.4672154,-0.41316837,-0.025576627,-1.28839,-0.39592248,0.021451553,-1.0895578,-0.3587651,-0.24596047,-0.85984236,-0.26561195,-0.28159466,-1.3420104,-0.3689962,-0.23416895,-1.1769949,-0.28911003,-0.20288037,-0.98525035,-0.20995675,-0.4188922,-0.7472375,-0.26083592,-0.5717506,-1.1968266,-0.34551877,-0.63574094,-1.4472677,-0.3374153,-0.68315566,-1.6853482,-0.31452662
SPIDER-MAN,-0.0,0.0,0.0,0.26669455,-0.30772865,-0.054754335,0.45210597,-0.74679726,-0.13083191,0.6243222,-1.0683281,-0.19129321,0.7878232,-1.2753392,-0.25163323,0.17973864,-0.99089247,-0.28491065,0.14463837,-1.627201,-0.409668,0.117360495,-1.9878534,-0.47169927,0.08357956,-2.2869947,-0.51414394,-0.04590031,-0.9592601,-0.27877077,-0.073340915,-1.4592255,-0.39762047,-0.010471274,-1.2876179,-0.36425582,0.032226674,-1.0988088,-0.32451186,-0.24584393,-0.8652295,-0.26486766,-0.26361343,-1.3296912,-0.34534216,-0.20421974,-1.1817278,-0.25704724,-0.16786905,-1.001632,-0.18060207,-0.41569138,-0.76431406,-0.25304395,-0.56483364,-1.2198015,-0.3353122,-0.6279381,-1.4660696,-0.33112273,-0.6788146,-1.6932374,-0.3133156
SPIDER-MAN,-0.0,0.0,0.0,0.2685842,-0.3047991,-0.05610306,0.44078466,-0.72314936,-0.13476573,0.6127368,-1.0385343,-0.19636662,0.76938355,-1.2477533,-0.25714305,0.1685969,-0.98458695,-0.28035834,0.13336687,-1.6074193,-0.39641047,0.10679512,-1.9607552,-0.45338285,0.06966768,-2.249578,-0.49300164,-0.053289797,-0.96218616,-0.2671293,-0.065628834,-1.4346814,-0.36160892,-0.0006349997,-1.2712146,-0.31586084,0.036786404,-1.0905699,-0.27522016,-0.24986416,-0.8667806,-0.24654189,-0.2509145,-1.3108873,-0.30644166,-0.18368897,-1.1713212,-0.2105409,-0.14519903,-1.000518,-0.13607657,-0.41311884,-0.7604794,-0.22884253,-0.559418,-1.2011474,-0.30033937,-0.61276525,-1.4406103,-0.2915741,-0.6532867,-1.6619866,-0.2728575
SPIDER-MAN,-0.0,0.0,0.0,0.27136546,-0.30498424,-0.048527665,0.4451052,-0.7268571,-0.11843279,0.6225968,-1.0392878,-0.17363904,0.7745556,-1.246315,-0.22755149,0.17896071,-0.98770225,-0.25963324,0.14816932,-1.611264,-0.37635598,0.117554605,-1.9657263,-0.43425554,0.07491393,-2.2543366,-0.4733988,-0.0417162,-0.9680962,-0.24708214,-0.044740915,-1.4521978,-0.33989546,0.02444961,-1.2842231,-0.2938268,0.063065365,-1.0961074,-0.2512118,-0.23826854,-0.8746069,-0.2283882,-0.22684017,-1.3271486,-0.28916433,-0.15978676,-1.1901228,-0.19859962,-0.1242342,-1.016316,-0.12561701,-0.40416878,-0.7667427,-0.21178618,-0.5525214,-1.20393,-0.2829132,-0.5958076,-1.4354593,-0.27762735,-0.6240885,-1.639693,-0.2604663
NOTHING,-0.0,0.0,0.0,-0.25673592,-0.17644675,-0.08424489,-0.5270932,-0.48042658,-0.12774913,-0.5911667,-0.76519454,-0.17407066,-0.40399683,-0.8085122,-0.19926819,-0.373635,-0.95376545,0.0011587241,-0.49954304,-1.083446,-0.11107841,-0.4537943,-0.79248005,-0.17065564,-0.39085528,-0.73765576,-0.20149407,-0.20307615,-0.97897327,-0.019270666,-0.32591602,-1.0941452,-0.13433385,-0.30042496,-0.75585264,-0.15798335,-0.2431257,-0.7421129,-0.15002452,-0.024184475,-0.95061433,-0.060259953,-0.13454446,-1.06155,-0.19547208,-0.15306242,-0.7169177,-0.15309078,-0.10763849,-0.6557437,-0.09219653,0.1706351,-0.8898707,-0.1078701,0.043455347,-0.99516135,-0.18285067,-0.009036234,-0.749366,-0.12358232,0.01223991,-0.6611631,-0.058856446
NOTHING,-0.0,0.0,0.0,-0.25796485,-0.1701616,-0.08401069,-0.5434173,-0.46755832,-0.12855819,-0.60448456,-0.75423855,-0.17422219,-0.41434556,-0.79499084,-0.19884913,-0.3928693,-0.94210654,-0.0054890504,-0.5262194,-1.0693303,-0.1124953,-0.47729215,-0.7820356,-0.17006709,-0.41413918,-0.73469716,-0.20264478,-0.21828271,-0.97554994,-0.025592629,-0.3448486,-1.0862843,-0.13223074,-0.31656432,-0.7484474,-0.15205523,-0.25884342,-0.74489325,-0.14517632,-0.039919227,-0.95047885,-0.06531613,-0.1523558,-1.0541146,-0.18984652,-0.16692467,-0.7186774,-0.14421485,-0.116484895,-0.6802126,-0.086758286,0.15453576,-0.88935286,-0.11209033,0.026479634,-0.985994,-0.17915936,-0.014336702,-0.7475833,-0.117807314,0.023000088,-0.6811418,-0.055588573
NOTHING,-0.0,0.0,0.0,-0.25989658,-0.18478075,-0.08223802,-0.5489421,-0.47950706,-0.12839717,-0.6122535,-0.7660468,-0.17636658,-0.41816404,-0.7883966,-0.20233078,-0.3799025,-0.94898534,-0.004440375,-0.5229254,-1.0656712,-0.112733774,-0.46582198,-0.77310157,-0.16954799,-0.3987758,-0.73901397,-0.20310712,-0.20543256,-0.9782647,-0.028207593,-0.3450601,-1.0858073,-0.13834906,-0.30889288,-0.74530107,-0.15657136,-0.24537991,-0.75235504,-0.14891745,-0.028469628,-0.9512369,-0.07163134,-0.15221407,-1.0549011,-0.19582315,-0.15991198,-0.7208232,-0.14529192,-0.10336773,-0.6931021,-0.08583671,0.16254477,-0.8892515,-0.12242948,0.02614093,-0.98928946,-0.18324193,-0.009401847,-0.74903715,-0.11595924,0.034861334,-0.6852571,-0.051648904
NOTHING,-0.0,0.0,0.0,-0.25679874,-0.19567913,-0.079400815,-0.5366824,-0.48546064,-0.1263198,-0.606654,-0.7674423,-0.17782931,-0.41391098,-0.7961278,-0.2082473,-0.3700833,-0.9527289,0.0061123166,-0.5085705,-1.0775414,-0.10604424,-0.46280617,-0.78542167,-0.16928686,-0.39913687,-0.73933226,-0.20520191,-0.19646233,-0.9803376,-0.018457992,-0.32960576,-1.0877583,-0.13194183,-0.30355856,-0.74550635,-0.15504646,-0.24295984,-0.74083334,-0.14933419,-0.017871123,-0.95222265,-0.063486904,-0.13545014,-1.0667931,-0.18958536,-0.15031287,-0.72961944,-0.14038496,-0.09573283,-0.6902207,-0.08017064,0.17687468,-0.88718516,-0.11593323,0.041167576,-0.9956894,-0.17819422,0.005348234,-0.75826496,-0.11158715,0.050830282,-0.6914381,-0.046453867
NOTHING,-0.0,0.0,0.0,-0.257558,-0.18562679,-0.0851128,-0.5374217,-0.46824256,-0.13481879,-0.6060423,-0.74929774,-0.18726538,-0.41771415,-0.79092735,-0.2172605,-0.3853993,-0.9445119,-0.0014146396,-0.5138395,-1.0636961,-0.116835885,-0.46315965,-0.7665691,-0.17935844,-0.40231916,-0.7225885,-0.2145945,-0.21103014,-0.9771826,-0.024092024,-0.33548382,-1.0834308,-0.14514884,-0.30561587,-0.73543483,-0.16923587,-0.25092444,-0.7283965,-0.16167422,-0.02980456,-0.952738,-0.06739769,-0.13876468,-1.0582668,-0.20084783,-0.15194213,-0.71388644,-0.1514651,-0.10668023,-0.67342633,-0.08861654,0.16568787,-0.8905086,-0.118287496,0.03774651,-0.98224705,-0.18611097,0.00010506607,-0.7403387,-0.12152212,0.03426009,-0.6757857,-0.055930775
NOTHING,-0.0,0.0,0.0,-0.2590038,-0.19234923,-0.08050813,-0.54088306,-0.4771994,-0.12692481,-0.6133058,-0.7630067,-0.17624,-0.4200102,-0.80753165,-0.20459306,-0.36459687,-0.95320415,-0.005037615,-0.5158558,-1.0740001,-0.113430396,-0.4634595,-0.7763171,-0.17182854,-0.3953771,-0.7434762,-0.2072601,-0.19379646,-0.98057395,-0.030293617,-0.33880663,-1.0948048,-0.1451602,-0.3089989,-0.7499148,-0.16884574,-0.24284115,-0.74584675,-0.16504298,-0.01464412,-0.9522706,-0.07416117,-0.14093414,-1.073927,-0.20284913,-0.15367824,-0.7254679,-0.15187305,-0.09392398,-0.6805526,-0.09109042,0.1822712,-0.8869364,-0.12495154,0.04549923,-0.99859524,-0.19142094,0.003981315,-0.75271523,-0.12463498,0.046059165,-0.67884314,-0.059645675
NOTHING,-0.0,0.0,0.0,-0.26623353,-0.18877442,-0.08381323,-0.5528204,-0.48310143,-0.12958494,-0.61274654,-0.77215725,-0.17784056,-0.41686946,-0.7953604,-0.20397525,-0.38238716,-0.94686127,0.004661243,-0.5143616,-1.0775863,-0.10692173,-0.4696436,-0.78208005,-0.16587579,-0.41051993,-0.734346,-0.19848652,-0.20879318,-0.977804,-0.017455762,-0.33672988,-1.0945284,-0.13519865,-0.30967927,-0.74748904,-0.1582974,-0.25116473,-0.73803025,-0.14969705,-0.029246192,-0.9533414,-0.060177047,-0.13976188,-1.0676467,-0.19057515,-0.15465663,-0.7272634,-0.14196116,-0.104951054,-0.68708855,-0.0798395,0.1665401,-0.8933137,-0.11027358,0.03573084,-0.99776375,-0.17475943,-0.0029384294,-0.7537354,-0.108769014,0.035711154,-0.68455946,-0.04261126
NOTHING,-0.0,0.0,0.0,-0.26241785,-0.17164092,-0.08027909,-0.54380566,-0.4609286,-0.12520745,-0.6123898,-0.74610424,-0.1718221,-0.41851518,-0.77470315,-0.19763969,-0.3615119,-0.95851344,-0.011695325,-0.51160914,-1.0741084,-0.1202456,-0.46410286,-0.7759416,-0.17623827,-0.3959451,-0.73456603,-0.20846236,-0.19076303,-0.98100877,-0.03508978,-0.3335976,-1.079118,-0.1478117,-0.30434155,-0.7339041,-0.16828845,-0.23713979,-0.73300076,-0.16169325,-0.015691018,-0.94697726,-0.07675696,-0.14330174,-1.0421546,-0.20254706,-0.15517002,-0.70747983,-0.15440305,-0.09548424,-0.68070656,-0.09606886,0.17359395,-0.8773983,-0.12485688,0.03095949,-0.97508746,-0.1878315,-0.0028711434,-0.7363622,-0.12195642,0.048634954,-0.6746007,-0.058087338
NOTHING,-0.0,0.0,0.0,-0.25731486,-0.17343864,-0.08963913,-0.5395237,-0.47780526,-0.1353319,-0.5977358,-0.76164186,-0.18018825,-0.4027956,-0.7740447,-0.2032676,-0.35927826,-0.9586941,-0.011129951,-0.5020465,-1.0561954,-0.118563116,-0.45256934,-0.7624339,-0.17398755,-0.38480496,-0.73918813,-0.20719734,-0.18767159,-0.98176694,-0.030216929,-0.33110142,-1.0666121,-0.14317112,-0.30329514,-0.72410107,-0.16323286,-0.23518206,-0.73374224,-0.15683587,-0.011226851,-0.9459294,-0.06888016,-0.1361408,-1.0357692,-0.19947736,-0.15047297,-0.6979768,-0.1529644,-0.09154058,-0.66789836,-0.09488927,0.17802562,-0.8747149,-0.11462321,0.039173424,-0.9721469,-0.18380676,-0.0028514354,-0.72610635,-0.12137252,0.03907648,-0.65622675,-0.059037305
